0,2018-7-05 17:15,6月21日，作为四家高返平台之一的联璧金融，被经侦以涉嫌非法吸收公众存款立案调查，疑似爆雷。随后，与联璧金融开展合作的斐讯0元购产品也步入风口浪尖。两者之间，以营销模式为切口，斐讯通过“0元购“噱头销售产品，而联璧金融则负责资金运作。联璧金融“爆雷”，购买斐讯产品等待返现收益的投资者一同踩雷。据网友爆料，不少消费者把矛盾直指销售斐讯产品的电商平台，京东。据@老徐时评爆料，一封消费者被骗的请愿书甚至出现在白宫的页面上。内容中提到斐讯以0元购的活动在京东平台销售其远高于成本价的商品，并承诺通过联璧金融返还资金。[0元购牵出的数百亿P2P理财]《经鉴》（微信id：jingjian_news）注意到，该请愿书于2018年6月30日创建，距今已经过去5天，10万人请愿目标，显示目前已有49446人签名，参与度接近一半。事实上，近期，有网友爆出京东似乎曾一度屏蔽了“斐讯”关键字，在京东电商平台搜索不到斐讯的任何产品。目前，《经鉴》（微信id：jingjian_news）注意到，斐讯多款路由器在京东重新上架，但均显示无货。0元、返现等字样，也全部消失。斐讯路由器和联璧之间有一个“嫁接”。据媒体报道，通过参与“0元购斐讯路由器”活动，投资者以399元一个的价格去京东商城购买斐讯K2路由器，此后可以凭借每个路由器上的K码，将K码输入联璧金融APP礼包兑换口，就能激活K码换取399元理财存款。这笔存款，在规定的日期后可提现。若用户花费1399元购买K3C路由器，则将分为12期分期返还。第一期返还价值420元，后续11期每期为89元。也就是说，投资者不用花一分钱，就能换回一个免费的路由器。斐讯和联璧金融的营销模式，确实吸引了众多投资者。凭借这一“套路”，斐讯路由器在6·18期间斩获颇丰。据斐讯官网的数据，仅“6·18”期间（6月1日-18日），斐讯就实现了7.1亿元总销售额和72.2万台产品总销量。6月18日当天，斐讯京东旗舰店的销售额突破了1.7亿元，产品销量突破16万台，并一举夺得了“京东智能穿戴品牌销售额第一、京东智能家居品牌销售额第一、京东数码配件品牌销售额第一、京东音箱品类斐讯阵营品牌销售额第一”等数个排行榜榜首的位置。值得关注的是，京东或有意对斐讯销售的产品“推波助澜”。《经鉴》（微信id：jingjian_news）注意到，早在2016年，京东金融疑似和斐讯进行推广合作。在昔日的宣传，京东和斐讯携手开启了0元购路由器活动，并由京东白条提供免息支持。在京东官网搜索“斐讯”，多款路由器产品显示带有“京东自营字样”。而京东，也是目前仍在支持0元购的电商平台。于是，通过购买斐讯路由器，下载和使用联璧金融APP的消费者越来越多，而消费者也就顺理成章成为了联璧金融理财产品的投资者，直至联璧金融出现兑付和提现危机。借此，我们大致可以梳理出联璧金融和斐讯的商业模式：斐讯以0元购的概念售卖产品，并将资金交由联璧金融运营。作为P2P平台，联璧金融亦借此吸引了众多消费者购买理财产品。而京东，则成为了斐讯产品销售的主要平台。实际上，据媒体报道，这些认购时价格399元、499元、699元、799元、1399元、1999元的路由器，成本价不足百元。换言之，通过0元购，联璧金融吸引消费者购买P2P理财产品的获客成本极低。而当P2P出现兑付和提现危机之时，投资者变成了“受害者“。根据媒体报道，截至2018年6月，斐讯产品的销量总计超过百万台，数亿元资金牵涉其中，购买联璧金融理财产品的金额则多得多。[京东仍有0元购产品在售]经鉴（微信id：jingjian_news）注意到，斐讯路由器重新上架，但显示无货。而在京东电商平台，仍有0元购类似产品在售。其中，一款名为“陪行者T5胎压监测系统”的产品，在京东售价499元，并打着“下单499元返499元”的旗号，此价格仅限购一次。如何返现呢？在京东该产品销售页面，明确提出了返现规则：投资者可选择购买5000元或10000元的理财产品，在1个月之后或3个月之后提现，届时不仅可以获得起初购买产品花费的499元，还能获得收益。简单来说，消费者要免费获得产品，必须掏5000元或10000元买理财，否则不予返现。《经鉴》查阅发现，陪行者与斐讯路由器的套路几乎如出一辙。资料显示，陪行者胎压监测系统的主体为汶佳源科技（深圳）有限公司，设立于2014年9月，注册资本100万元。与深圳汶佳源公司合作的理财平台为安润金融。安润金融平台是由安润金融信息服务（北京）有限公司管理运营的网络借贷信息中介平台，是北京市网贷行业协会创始会员单位和中国互联网金融协会创始会员单位。在京东，陪行者胎压监测系统的购买评价超过300条，目前该产品仍可以正常购买，在多个地区均显示有货供应。
1,7月9日 15:19 ,陌上殇蘫57176,#天价路由#, #联璧斐讯#
10150,7月6日 09:59 ,飞扬20131415,,京东这次真的坑害了很多老百姓，很多人根本不知道这个平台，京东几百万台的销量，每台都有违法平台的卡片广告，害人啊。 
10151,7月6日 09:59 ,星醒超人,#天价路由#, #联璧斐讯# #联璧金融# 
10152,7月6日 09:59 ,Mr-gnaw,,斐讯和联通，电信，移动，京东，苏宁，国美都有合作，联币和斐讯，还有上海ZF颁发的一系列荣誉，企业和ZF也推动了用户对斐讯和联币的信心 
10153,7月6日 09:59 ,qw12301q,,斐讯还钱 
10154,7月6日 09:59 ,蓝蓝白云天666666,#联璧斐讯#,#天价路由#   京东，苏宁，国美，移动，联通，电信，上海国资委，这么多名号随便一个都能给消费者以信赖，结果，却是这些吸血鬼联合起来把老百姓的救命钱活生生的抢了去。斐迅联璧诈骗！害死人，还钱！！ 
10155,7月6日 09:59 ,一夜孤雨,#天价路由#, 和#联璧斐讯# 合伙诈骗，维护不了这个国家最基本的公平和正义，解决不了社会最最现实的黑暗！我已走进绝望的深渊里，#我和我的国# 
10156,7月6日 09:58 ,taotao-2018,,两年多，这个违法的行为一直被上海市政府和京东电商平台包庇，才有今天斐讯的无法无天，请国家和媒体为人民讨回公道！ 
10157,7月6日 09:58 ,灰色的夏Summer,,快点查出来，多少人的救命钱，身家性命都在里面， 
10158,7月6日 09:58 ,格格巫的美好时光,#天价路由#, #联璧斐讯#公司诈骗跑了。#我的中国梦#也碎了。真心无力在帮助国家了。 
10159,7月6日 09:58 ,多多小艾,是小鹿啊,都是文字游戏 人心越来越险恶，每次去乡下玩，那些人是多么的纯朴，讨厌城市 
10160,7月6日 09:57 ,半夏两生花66,,京东，斐讯赶紧出来，装孙子是肯定不行的 
10161,7月6日 09:57 ,用户3864903586,,京东白金plus 被京东自营的斐讯坑了五万   不是京东 无脑推广  今年2月怎么会买斐讯这个坑 
10162,7月6日 09:57 ,General_MengKC,,斐讯还我的血汗钱！ 
10163,7月6日 09:57 ,卫斯理苗,#联璧斐讯#, #联璧金融# #斐讯联璧# #斐讯诈骗#
10164,7月6日 09:57 ,lemon_吖吖,#匪讯诈骗#, #天价路由# #联璧斐讯# 上海松江国资委多次注资入股的上海斐讯数据通信技术有限公司，利用京东和联通等渠道搞0元购，挟持诱导消费者去联璧金融投资，并为联璧金融提供担保，现在联璧金融出现问题，斐讯吃干抹净，却想撇清关系，请斐讯和国资委给投资者一个交代！ 
10165,7月6日 09:57 ,半夏两生花66,#天价路由#, #联璧斐讯# $京东 JD$ 焦点访谈#天价路由器# #联璧斐讯# 斐讯，京东赶紧出来吧，别在装孙子了 
10166,7月6日 09:57 ,11丫1丫哟,老木头_ming,你免费的空气怎么还在吸，真是站着说话不腰疼，要不是这些大平台背书，怎么会有那么多人上当，事情没发生在你身上就只会呵呵吗？ 
10167,7月6日 09:56 ,黑区马空,#联璧斐讯#, #天价路由# 
10168,7月6日 09:56 ,lemon_吖吖,#匪讯诈骗#, #天价路由# #联璧斐讯# 慢慢长征路，我们维权到底要回我们的血汗钱！！ 
10169,7月6日 09:56 ,联通介绍的斐讯零元购改变一生,#联璧斐讯#, #匪讯诈骗# 因为联通的宣传知道了斐讯路由器，因为斐讯营业厅的工作人员给下了联璧金融，相信了斐讯的背书和担保函，陆陆续续把卖房子的钱90多万都放在里面，准备在孩子上学的地方再买，一夜之间全都灰飞烟灭，钱可以再赚，那些不攀比努力的年华谁赔给我！前几天刚查出股骨头坏死，心也死了 
10170,7月6日 09:56 ,机器人散步,,斐讯还钱 
10171,7月6日 09:55 ,清风91788,,说实话接触斐讯联璧，都是出于京东，一直在我心里京东正货比淘宝强很多，一直支持京东。京东社会责任心确实不如淘宝，小企业与大企业区别吧，刘强东你比马云差一大截。恨死你们京东斐讯 
10172,7月6日 09:55 ,lemon_吖吖,是小鹿啊,#匪讯诈骗# #天价路由# #联璧斐讯# 慢慢长征路，我们维权到底要回我们的血汗钱 
10173,7月6日 09:54 ,用户unechka96j,爱生活爱手机,太黑 
10174,7月6日 09:54 ,General_MengKC,#联璧斐讯#,斐讯利用联璧实施金融诈骗，与京东 电信 联通等各大平台联手推售诱导广大民众踏入投资陷阱，上海松江警方对此事不作为，敷衍报案群众 
10175,7月6日 09:54 ,江河万里行2004,,还我救命钱 
10176,7月6日 09:54 ,用户unechka96j,不是风不是雨也不是闪电,老百姓是草，谁能看到，多少人为此倾家荡产 
10177,7月6日 09:54 ,用户6591502152,,所有的经营斐讯0元购的平台都应该负责赔偿。 
10178,7月6日 09:53 ,等风8420,,斐讯丢失了上百万消费者的信任！如果可以，请站出来为联璧金融受害者负责！ 
10179,7月6日 09:53 ,江河万里行2004,,还我血汗钱 
10180,7月6日 09:53 ,用户unechka96j,卢伊朵65054,上海诈骗i之都，还钱 
10181,7月6日 09:52 ,用户623636236384743,,我是个受害者，现在已被斐讯联壁害的倾家荡产！！！天天都想到死！！！！ 
10182,7月6日 09:52 ,利木花的雨,,京东这次真的坑害了很多老百姓，很多人根本不知道这个平台，京东几百万台的销量，每台都有违法平台的卡片广告，害人啊。 
10183,7月6日 09:52 ,幽默的等待这一个人618,,中国设局经融诈骗遍地开花上亿老百姓多遭殃上千万人倾家荡产精神上受到沉痛打击堪比鸦片 
10184,7月6日 09:52 ,Kelly_200108,,斐讯不得好死 
10185,7月6日 09:52 ,联壁还我血汗钱,,一年白干 
10186,7月6日 09:52 ,segareborn,,新浪官方终于出新闻了，希望此事引起高度重视。 
10187,7月6日 09:51 ,联壁还我血汗钱,斐讯-顾国平, @警民直通车-松江 @法制日报北溟鱼 @金融犯罪辩护曾杰 @联璧还钱 @上海经侦ECID @郁垒001 @张玖麻子 6@紫色浪漫小白 #联壁斐讯# 
10188,7月6日 09:51 ,骄傲的梅川内酷,,黑暗的世界，黑暗的GJ，做为一名普通的老百姓受害者，该如何维权，ZF为何不深刻反思，让百姓能从苦海中解脱出来，都是半辈子的心血啊。 
10189,7月6日 09:51 ,黄黄的黄黄的月亮,#天价路由#, #联璧斐讯# 斐讯害人不浅，京东是帮凶，联璧是牺牲品 
10190,7月6日 09:51 ,Tan-蚊子,,反正把买路由器的钱提出来后就卸载了联壁金融 
10191,7月6日 09:51 ,斐讯还钱201806,#天价路由#, #联璧斐讯# 不止京东，线下还有苏宁国美三大运营商等，现在联璧出事，应该共同追究他们的责任。 
10192,7月6日 09:50 ,嘟哥,,斐讯联币一家人。出了事就甩锅 
10193,7月6日 09:50 ,爱生活爱手机,,联币斐讯 害的多少人倾家荡产啊！！！！！ 松江政府也没个说法！！！！ 
10194,7月6日 09:50 ,万里西风瀚海砂_772,,哦豁 
10195,7月6日 09:50 ,一梦一程,#联璧斐讯#,#天价路由# 
10196,7月6日 09:50 ,用户6587237091,,联通推荐的 
10197,7月6日 09:50 ,用户unechka96j,是小鹿啊,还钱 
10198,7月6日 09:50 ,lejurn2000,,废墟还钱 
10199,7月6日 09:49 ,卢伊朵65054,,联币斐讯大骗子，还我钱，上海诈骗之都 
10200,7月6日 09:49 ,尐貝2018,#天价路由#, #联璧斐讯# #斐讯联璧# 斐讯担保诱导投资，掏空联璧，潇洒甩锅！ 
10201,7月6日 09:49 ,用户fijm942bxz,,tmd黑心商家 
10202,7月6日 09:49 ,_slight_s,#联璧斐讯#, #天价路由# 斐讯黑心企业，吸完老百姓血汗钱甩锅！ 
10203,7月6日 09:49 ,格格巫的美好时光,,匪讯联璧土匪窝啊？ 
10204,7月6日 09:48 ,用户6588704720,,滚蛋 还钱 
10205,7月6日 09:47 ,联璧维权者,,还我血汗钱 
10206,7月6日 09:47 ,妮lv,,京东是黑心企业，拿黑心钱养女人，自己标榜良心企业家，是谁给你的自信，不要脸的狗东和奶茶 
10207,7月6日 09:47 ,立等不可取,,。。。 
10208,7月6日 09:47 ,IBT谢谢,,为何庞氏骗局如此坚强？各大平台是帮凶，ZF不也是？ 
10209,7月6日 09:44 ,山岛之恋,#联璧斐讯#, 你说的是一方面。但是暴雷之后政府都没人管，去合理维权。政府还动手打人。想把这事压下来。但是那么多资金。不给别人能愿意么？求报道， 
10210,7月6日 09:43 ,无忧的魔法盒,#天价路由#, #联璧斐讯# 骗子斐讯还钱 
10211,7月6日 09:41 ,挤豆,#斐讯联璧#, #联璧斐讯# 还我血汗钱！ 
10212,7月6日 09:39 ,lemonjuice-water,,我搞了个吊篮椅，美的烤箱，体脂称，路由器，挂烫机，钱都返了还好，不过东西都质量一般的那种 
10213,7月6日 09:35 ,晴天何时来,,斐讯诱导购买理财，国家颁布各种证书给该企业，我们老百姓如果连国家信不了该能信什么 
10214,7月6日 09:16 ,用户5497668,,不然呢，奶茶不要钱？ 
10215,7月6日 09:15 ,伟大的西贝,,斐讯跟三大运营商都有合作的吧，今年我去电信办业务，在营业厅看到斐讯的体脂称买了一个，599，一开始说第一个月返400多的，第二个月返剩下的钱，结果变成了所有钱都是两个月之后返的，还好最后钱拿到了 
10216,7月6日 09:13 ,别墅客栈,,吓得我不敢上车了 
10217,7月6日 08:58 ,不是风不是雨也不是闪电,,不是京东谁知道斐讯，不是斐讯谁知道联璧。京东斐讯合伙诱导投资，联璧暴雷，老百姓的血汗钱血本无归，这让老百姓怎么活，希望政府关注调查解决。 
10218,7月6日 08:49 ,清风吹杨柳丶,讨厌巴拉巴拉,我是联通 
10219,7月6日 08:43 ,怕虫子的大懒虫,堇色安年的安,假的 
10220,7月6日 08:42 ,怕虫子的大懒虫,,还好我买了路由器，一个月后用K码赚了两块钱取出来了早发现有问题 
10221,7月6日 08:37 ,玉色小朋友,,这不还有电信大流量渠道导流嘛，不搞个大的怎么行。 
10222,7月6日 08:36 ,Anderi_Ha,,幸亏上岸的早 
10223,7月6日 08:36 ,Hades_Zo,,恁娘！天天给我自动关注一些奇奇怪怪的垃圾营销号。 
10224,7月6日 08:35 ,天然呆的yiyi18,,原本就是骗子公司，还这么多人上当！ 
10225,7月6日 08:32 ,伊万晃晃悠悠托夫斯基,,地铁站里贴的都是斐讯的广告，看到0元就警觉了。 
10226,7月6日 08:25 ,VENUS-Jx金金金金,venus女神私人专属, 
10227,7月6日 08:24 ,1人饮酒醉V,,淘宝也有啊，而且更夸张的倒挂价379元，也就是说，花379买个路由器，再返现399，白送路由器还倒贴20元。撸了好几个，及时下车了～ 
10228,7月6日 08:24 ,赵大哥k,段立飚, 
10229,7月6日 08:22 ,-任飞小先生,Crystal襄阳, 
10230,7月6日 08:20 ,他心里有个江湖,屋檐-, 
10231,7月6日 08:19 ,傻叶子23,,终于出事了。呵呵哒 
10232,7月6日 08:18 ,我叫丫头0926,,我买过一次  都后来都返完了！ 结果就破产了 
10233,7月6日 08:18 ,核必如此,AmaranthineRay,我的路由已经用了多少年了，又不是突然出事的，去年就有风声了，该下车的早就下车了 
10234,7月6日 08:18 ,骁叽叽,,跟金融行业搭上能不完蛋吗 
10235,7月6日 08:17 ,核必如此,,早就下车了，那种买了又买的是自己贪，怨谁？而且那些买了又买的之前撸的路由挂咸鱼早回本了 
10236,7月6日 08:16 ,开飞机的罗宾孙,,钱确实返了… 
10237,7月6日 08:15 ,AmaranthineRay,核必如此,等你取不出来的时候，你就不BB了 
10238,7月6日 08:13 ,July木白,,还好下车早，撸了好多路由器 
10239,7月6日 08:12 ,核必如此,,有什么幸好的，之前又不是取不出来 
10240,7月6日 08:11 ,我就读了两句诗,,还好我下车了 
10241,7月6日 08:11 ,呵呵嘻嘻嗤嗤,Darlinghahaha, 
10242,7月6日 08:09 ,布羡,,求联璧最新进展 
10243,7月6日 08:09 ,雷格学生,,没上车，也没下车 
10244,7月6日 08:09 ,紫金山旁的蓉朵朵,,我朋友做电脑配件的，当时找他买个路由器，然后他推荐我这个，叫我到时就提现，不要再买理财产品，现在完美 
10245,7月6日 08:07 ,一个瘦子爱清晨,,我弄了，钱回来了，质量还挺好 
10246,7月6日 08:07 ,是小鹿啊,,2018-2015起码有3年 起初明目张胆在页面写着零元购！后来就慢慢撤掉零元购字眼。温水煮青蛙一样的，把用户的信赖从京东转移到斐讯，最后就是害了所有在京东购买的人，包括苏宁，联通都是有销售这种k码产品。 
10247,7月6日 08:06 ,joker_隼,绯红之刃露娜,去年就下车了 
10248,7月6日 08:05 ,shawn9981,,你在农贸市场买了臭鸡蛋是找小贩还是找市场管理部门？明明知道是骗局还跳！ 
10249,7月6日 08:04 ,手机发烧友_魂客,,这下看来斐讯要彻底玩完了！ 
10250,7月6日 08:04 ,飒姐姐SA,,去年我买过 钱也这真还回来了 就是感觉质量不好 现在已经换新路由了 
10251,7月6日 08:04 ,计划改名叫改名,,为了让别人少受伤害，我一定要转发让更多人看到 
10252,7月6日 08:03 ,绯红之刃露娜,,反正我下车了…… 
10253,7月6日 08:03 ,李李妈咪加油,,还有电信好么 
10254,7月6日 08:02 ,jack杰克船长地盘,,还好不用这品牌 
10255,7月6日 08:00 ,尐羅先生,,建议在京东购买的用户集体起诉京东。诉求未甄别卖家欺诈行为和与卖家合谋操纵销量。按京东假一赔十原则，对用户赔偿。 
10256,7月6日 07:59 ,AmaranthineRay,,我哥们强烈推荐我弄斐讯的路由器，幸好我没弄 
10257,7月6日 07:59 ,老木头_ming,,天上不会掉馅饼，我看到免费的东西都不敢买 
10258,7月6日 07:58 ,风筠,,还好没弄 
10259,7月6日 07:55 ,讨厌巴拉巴拉,,我们这是移动来推的 
10260,7月6日 07:52 ,堇色安年的安,,听说路由器窃取用户信息是真的么 
10261,7月6日 07:51 ,布丁爱吃饭,,没下车的，危险了 
10262,9月1日 20:18 ,o貝吉嗒児o,,24号就不给退钱了，订单直接给关闭了，什么通告都没有，京东和斐讯的做法是一样的，没分别，不会在用京东了，一点诚信都没有！ 
10263,8月28日 19:07 ,骑大雕追貂蝉,,JD又不给退了，坑死了，在后台申请了N天，都不审核，然后说到了24号给我发了短信叫我更新信息，刚好又遇上手机开不了机，现在一直说我的SN码不对，真日了他全家，前段时间申请的时候，故意提示我们申请的资料不止是K码，后面申请又加了SN码，并且不提醒什么时候结束，现在突然就说结束，绝对是坑货 
10264,8月24日 00:45 ,RC模型发烧友,#斐讯0元购调查#, 
10265,8月19日 11:41 ,魏武林林,,注意只是自营，京东一个店铺的可是不管的 
10266,8月19日 06:30 ,爱上inuyasha的kikyo,,k码能退货 我相信了京东的宣传 在联璧金融和华夏万家的钱呢。赔钱 
10267,8月18日 22:24 ,0元购很受伤zzZ,,【斐讯联璧0元购酿恶果 京东广告成精准收割帮凶？】8月13日，京东已对K码未完成兑换的斐讯商品开通“退货退款”通道，这也算是对斐讯“0元购”有了一个交代。京东曾和斐讯两度达成合作，双方在广告推广上联系极其密切，因此，联璧金融爆雷后，京东成为联璧投资者维权的 
10268,8月17日 00:07 ,C把橙子咬哭,胡姐说,法盲？ 
10269,8月14日 15:40 ,强国复兴,协弘文化-周勇,我的也是一样，机器人客服对付你 
10270,8月14日 15:25 ,天秤座噢噢6120,,这里还有个电商平台叫会过商城卖了斐讯问题产品不退货，我们千万次和客服交流都不退，并且说与会过无关，不退货不赔偿，时隔一个多月了了会过不退款不赔偿反而通过会员交流群打压购买斐讯产品会员，只要会员群讨论斐讯就被踢出群，在会过贴吧写帖子就被删 
10271,8月14日 11:56 ,李大玉zj,江苏如东雨,自从我们家买房子的事情让我看清楚什么是 官官相护，贪污腐败，推卸责任，你没有关系，没有能力，我们这些普通的群众有什么办法，我们欲告无门。 
10272,8月14日 11:34 ,头哥哥的小跟班,,买了两个路由器。这个东西说白了类似于一种广告，你从京东买个路由器，需要下载个理财app，购买的钱会给你打到app账户里理财，然后到期取出来。很多人到期取出来就删了，比如我，也很多人感觉这个理财的app还不错，又后续投钱。京东有责任吗？肯定有。但是性质和当年去央视打广告的理财app差不多。 
10273,8月14日 11:22 ,江苏如东雨,江苏人在哪,京东帮凶 
10274,8月14日 11:22 ,江苏如东雨,江苏人在哪,京东责任巨大 
10275,8月14日 11:22 ,江苏如东雨,江苏人在哪,没有京东引流，谁敢买斐讯？ 
10276,8月14日 11:21 ,江苏如东雨,东夷花园,京东利用自己的社会信誉，让斐讯诈骗得逞 
10277,8月14日 11:21 ,江苏如东雨,东夷花园,没有京东谁敢买斐讯 
10278,8月14日 11:21 ,江苏如东雨,东夷花园,斐讯诈骗，京东引流 
10279,8月14日 11:20 ,江苏如东雨,东夷花园,一定要彻查松江官员腐败问题，法人李学敏，金融办主任倪新建兼斐讯监事，渎职，贪污受贿问题，至党纪国法，人民群众利益于脑后，不作为，不及时通报案情进展，不听取受害者的呼声。斐讯与联壁关系密切，担保函和京东合同盖章都是上海斐讯，现在想甩锅。我们现在要揪出贪官，打倒老虎。合法维权。 
10280,8月14日 11:20 ,江苏如东雨,老实人198209,也要彻查松江官员腐败问题，法人李学敏，金融办主任倪新建兼斐讯监事，渎职，贪污受贿问题，至党纪国法，人民群众利益于脑后，不作为，不及时通报案情进展，不听取受害者的呼声。斐讯与联壁关系密切，担保函和京东合同盖章都是上海斐讯，现在想甩锅。我们现在要揪出贪官，打倒老虎。合法维权。 
10281,8月14日 11:20 ,江苏如东雨,0元购很受伤zzZ,还要彻查松江官员腐败问题，法人李学敏，金融办主任倪新建兼斐讯监事，渎职，贪污受贿问题，至党纪国法，人民群众利益于脑后，不作为，不及时通报案情进展，不听取受害者的呼声。斐讯与联壁关系密切，担保函和京东合同盖章都是上海斐讯，现在想甩锅。我们现在要揪出贪官，打倒老虎。合法维权。 
10282,8月14日 11:19 ,江苏如东雨,江苏如东雨,一定彻查松江官员腐败问题，法人李学敏，金融办主任倪新建兼斐讯监事，渎职，贪污受贿问题，至党纪国法，人民群众利益于脑后，不作为，不及时通报案情进展，不听取受害者的呼声。斐讯与联壁关系密切，担保函和京东合同盖章都是上海斐讯，现在想甩锅。我们现在要揪出贪官，打倒老虎。合法维权。 
10283,8月14日 11:19 ,江苏如东雨,江苏人在哪,要彻查松江官员腐败问题，法人李学敏，金融办主任倪新建兼斐讯监事，渎职，贪污受贿问题，至党纪国法，人民群众利益于脑后，不作为，不及时通报案情进展，不听取受害者的呼声。斐讯与联壁关系密切，担保函和京东合同盖章都是上海斐讯，现在想甩锅。我们现在要揪出贪官，打倒老虎。合法维权。 
10284,8月14日 11:19 ,江苏如东雨,李大玉zj,彻查松江官员的腐败问题，法人李学敏，金融办主任倪新建兼斐讯监事，渎职，贪污受贿问题，至党纪国法，人民群众利益于脑后，不作为，不及时通报案情进展，不听取受害者的呼声。斐讯与联壁关系密切，担保函和京东合同盖章都是上海斐讯，现在想甩锅。我们现在要揪出贪官，打倒老虎。合法维权。 
10285,8月14日 11:18 ,江苏如东雨,,彻查松江官员腐败问题，法人李学敏，金融办主任倪新建兼斐讯监事，渎职，贪污受贿问题，至党纪国法，人民群众利益于脑后，不作为，不及时通报案情进展，不听取受害者的呼声。斐讯与联壁关系密切，担保函和京东合同盖章都是上海斐讯，现在想甩锅。我们现在要揪出贪官，打倒老虎。合法维权。 
10286,8月14日 10:55 ,谭24938,,上海松江诈骗京东诈骗斐讯诈骗 
10287,8月14日 10:55 ,谭24938,,上海松江诈骗斐讯诈骗京东诈骗 
10288,8月14日 10:54 ,谭24938,协弘文化-周勇,上海松江诈骗  京东诈骗  斐讯诈骗 
10289,8月14日 10:53 ,谭24938,#斐讯0元购调查#, #警方通报# #京东诈骗# #斐讯京东还老百姓血汗钱# #斐讯联壁# #联壁斐讯# #斐讯创始人# #斐讯0元购# #京东斐讯0元购# #京东斐讯联璧# #斐讯诈骗案# #天价路由# #斐讯联壁诈骗，京东帮凶，凭什么封话题# 上海zf，京东，斐讯诈骗189万中国同胞700多亿，我们已无法生活！ 
10290,8月14日 09:27 ,李大玉zj,江苏如东雨,还不知道什么情况，看吧 
10291,8月14日 09:04 ,进击的李屁屁,我是大大大灰狼啊,后期会翻 
10292,8月14日 09:01 ,江苏如东雨,李大玉zj,等他们起诉了京东，你按样起诉斐讯商城 
10293,8月14日 08:59 ,江苏如东雨,,没有京东谁敢买斐讯0元购？ 
10294,8月14日 07:05 ,整的跟真的似的,协弘文化-周勇,京东售后和天猫售后差太多，没法比 
10295,8月14日 06:18 ,窦娥用户6261548347,,京东诈骗帮凶。还我们血汗钱 
10296,8月13日 23:37 ,山中无男子,,本就是骗子，始终还是要回归真相 
10297,8月13日 22:52 ,傻瓜1988_948,,$京东 JD$斐讯0元购，你京东卖力宣传，190万人被你害的倾家荡产，你有良心吗，付起你该付的责任！ 
10298,8月13日 22:31 ,0元购很受伤zzZ,,【斐讯联璧0元购酿恶果 京东广告成精准收割帮凶？】8月13日，京东已对K码未完成兑换的斐讯商品开通“退货退款”通道，这也算是对斐讯“0元购”有了一个交代。京东曾和斐讯两度达成合作，双方在广告推广上联系极其密切，因此，联璧金融爆雷后，京东成为联璧投资者维权对象之一 
10299,8月13日 22:08 ,摄影师-周勇,Alibobo,我怎么就没有接住，商家当时让评论，我也评论了，现在商家告诉我由于我当时没有把评价截图发给他，评价截图的事，我并不知情，而且也并未收到任何通知。 
10300,8月13日 22:05 ,东夷花园,#联壁斐讯#, @中国新闻网  @洛杉矶华人资讯网 
10301,8月13日 22:05 ,多多小艾,#斐讯0元购调查#, #京东# #京东推广员反水##联壁斐讯# 
10302,8月13日 22:00 ,始终灬低调狂想曲,#斐讯0元购调查#, #焦点访谈# #斐讯0元购事件# #我的中国梦# #京东的假面# #就这一刻# #27岁 我没有存款# @最高人民法院  @反贪播报  @最高人民检察院  @警民直通车-上海  @检察日报  @法制网  @紫光阁 @办公室秘书 @随媛札记 @新闻一加一 @新浪财经 希望警方立足事实，依法办案。还普通百姓一片青天! 
10303,8月13日 21:59 ,Alibobo,协弘文化-周勇,就是这个意思？我说的太隐晦么？商家哪里不占理？…商家当时给你的权益你没有接住，过了四年再去找人家补这个延保，你还觉得自己没有问题……还觉得京东不公平…… 
10304,8月13日 21:57 ,摄影师-周勇,Alibobo,京东方面愿意补偿30元确实是京东的补偿，跟商家无关。 
10305,8月13日 21:55 ,摄影师-周勇,Alibobo,就是这个意思，这个事情本来就是商家跟我的问题，但京东作为平台监管方又是自营商品，京东有权为所有的事情协助处理，并作出公平的裁决，此事商家不占理，商家现在也是在推脱，灌输概念是当时没有延保，现在更不可能，意思是当时的原因以不在重要，反正就是没有补发这么一说。 
10306,8月13日 21:54 ,迟媛媛575,协弘文化-周勇,垃圾京东，诱导消费者相信联璧金融，这是诈骗犯的帮凶，也是诈骗犯。垃圾京东，再也不购买京东的东西了，买回来试用，然后退掉 
10307,8月13日 21:47 ,Alibobo,协弘文化-周勇,这个跟现在有没有这个活动没关系吧，你下单时有没有这个活动，有没有成功参加延保活动才是要弄明白的。坦白的说，品牌的延保服务不是京东来出钱做，京东在这个事情里只是担任裁判的角色。目前京东这个处理方案，应该就是基于你没有成功参加延保活动作出的。商家无责，京东出点钱安慰下你，大概这个意思 
10308,8月13日 21:41 ,且行且珍惜abc,,我也受骗了😭 是在国美弄的 
10309,8月13日 21:39 ,启成-启成,#对话松江国资委#, #斐讯0元购调查# #斐讯破产# #京东推广员反水# #京东推广员反水# #十问东哥##邪不压正# #就在这一刻#
10310,8月13日 21:07 ,H_HAO不回头,,都在这看热闹，这种事国家不管，不承担责任，以后有别的事情一样可以找理由不管 
10311,8月13日 20:49 ,摄影师-周勇,Alibobo,京东跟商家沟通后，只说了时间过了太长时间，现在早已没有这个活动，商家也不可能再补发延保卡，所以自然就没有延保成功。目前京东还在处理这个事情，并没有结束。 
10312,8月13日 20:45 ,Alibobo,协弘文化-周勇,产品有交易快照，让京东提供一张，看你下单时产品具体如何说明的，是你错了还是商家错了，简单明了。不过看京东处理这个事情的结果，基本是你没有按商家要求处理。否则早就不是这种处理结果了。 
